cbsa_code,cbsa,ccity,x_ccity,y_ccity,ttract,tcc,tel70,tel80,tel90,tel00,tel12,tgent80,tgent90,tgent00,tgent12,tgent22,mamhi70,mamhi80,mamhi90,mamhi00,mamhi12,mamhi22,mamhv70,mamhv80,mamhv90,mamhv00,mamhv12,mamhv22,apctcol70,apctcol80,apctcol90,apctcol00,apctcol12,apctcol20,pop70,pop80,pop90,pop00,pop10,pop20,popchg80,popchg90,popchg00,popchg10,popchg20,nhwht70,nhwht80,nhwht90,nhwht00,nhwht10,nhwht20,cw80,cw90,cw00,cw10,cw20,nhblk70,nhblk80,nhblk90,nhblk00,nhblk10,nhblk20,cb80,cb90,cb00,cb10,cb20,asian70,asian80,asian90,asian00,asian10,asian20,ca80,ca90,ca00,ca10,ca20,hisp70,hisp80,hisp90,hisp00,hisp10,hisp20,ch80,ch90,ch00,ch10,ch20
47820,"Washington, NC","Washington, NC",-77.0528,35.546,11,2,0,0,1,1,0,0,0,1,0,0,,,40985.34959,39502.47167,34000.47,39756.0,,,112539.330185,123016.94745,177030.0,176600.0,,,0.142744326,0.2001117905,0.233560318,0.2425,,,42283,44958,47759,44652,,,2675,2801,-3107,,,28845,30051,31705,29431,,,1206,1654,-2274,,,13155,13133,12417,10750,,,-22,-716,-1667,,,48,143,206,288,,,95,63,82,,,197,1455,3166,3433,,,1218,1711,267
15140,"Brownsville, TN","Brownsville, TN",-89.2626,35.5934,6,3,0,0,0,0,0,0,0,0,0,0,,,41652.22868,49398.39957,42062.58,38500.0,,,95793.99871,127623.9994,114282.0,118372.0,,,0.11349898100000001,0.140174525,0.13867678766666666,0.14146666666666666,,,19437,19797,18787,17864,,,360,-1010,-923,,,9621,9088,8419,7554,,,-533,-669,-865,,,9620,10100,9551,9195,,,480,-549,-356,,,13,30,21,48,,,14,-9,16,,,156,524,723,838,,,368,199,115
29780,"Las Vegas, NM","Las Vegas, NM",-105.2228,35.5942,8,4,0,0,1,1,0,0,0,1,0,0,,,42386.816845,42483.14,35682.57,40355.5,,,118507.34165,145512.0,134631.0,126114.0,,,0.19561772975,0.23359437900000002,0.2074694955,0.218,,,30007,35306,34274,31391,,,5299,-1032,-2883,,,5303,6567,6654,6211,,,1264,87,-443,,,147,233,401,362,,,86,168,-39,,,118,195,256,217,,,77,61,-39,,,24114,27716,26536,23790,,,3602,-1180,-2746
24780,"Greenville, NC","Greenville, NC",-77.3664,35.6127,32,15,0,0,3,3,4,0,0,0,0,0,,,70419.93887,55611.04141,39148.2,58669.0,,,189544.9948,166151.9918,181692.0,221000.0,,,0.34940473026666669,0.367939861,0.33985780173333335,0.37060666666666664,,,107923,133798,168148,170230,,,25875,34350,2082,,,70218,81611,96038,86834,,,11396,14427,-9204,,,35812,45360,58527,63247,,,9546,13167,4720,,,693,1730,3243,4093,,,1037,1513,850,,,977,4215,9202,12961,,,3240,4987,3759
14420,"Borger, TX","Borger, TX",-101.3971,35.667,7,5,0,0,1,1,0,0,0,0,1,0,,,64647.32967,65768.5,55926.36,50647.0,,,88416.499550000008,71896.0,83538.0,76196.0,,,0.12995813425,0.14389262275,0.13543993325,0.15005000000000002,,,25689,23857,22150,20617,,,-1832,-1707,-1533,,,22097,19104,16482,13783,,,-2993,-2622,-2699,,,661,593,615,628,,,-68,22,13,,,69,120,134,181,,,41,14,47,,,2509,3506,4386,4961,,,997,880,575
32660,"McMinnville, TN","McMinnville, TN",-85.7697,35.6834,9,3,0,0,1,1,1,0,0,0,0,0,,,50182.04402,45222.16681,37108.26,45737.0,,,99919.57409,126637.9724,125874.0,127400.0,,,0.099133331333333338,0.10330201166666667,0.10830709333333333,0.15789999999999998,,,32990,38274,39839,40953,,,5285,1565,1114,,,31412,34686,34739,33980,,,3275,53,-759,,,1125,1263,1300,1539,,,138,32,239,,,115,213,250,364,,,98,36,114,,,276,1885,3224,3943,,,1609,1339,719
12900,"Batesville, AR","Batesville, AR",-91.6404,35.7698,12,0,0,0,0,1,1,0,0,0,0,0,,,48529.19442,53385.359925,35113.05,55065.5,,,102263.500325,110596.0013,123417.0,133027.5,,,0.1733724495,0.20316210275000002,0.19995288025000002,0.2607,,,45301,51352,53911,55209,,,6051,2559,1298,,,44109,48756,49313,47240,,,4647,557,-2073,,,659,856,1007,1423,,,177,151,416,,,125,304,429,630,,,172,125,201,,,229,690,2429,3620,,,461,1739,1191
27860,"Jonesboro, AR","Jonesboro, AR",-90.7043,35.8423,24,0,0,0,0,1,2,0,0,0,0,2,,,52673.080384999994,57508.198399999994,48409.2,50569.0,,,128936.00055,139148.0,151767.0,176661.0,,,0.20992379133333333,0.26097565716666665,0.26440502,0.29649166666666665,,,93620,107762,121026,134196,,,14142,13264,13170,,,86926,95661,98641,98300,,,8735,2980,-341,,,5534,8393,15215,22343,,,2822,6822,7128,,,411,699,1394,2257,,,284,695,863,,,510,2105,4820,7556,,,1576,2715,2736
20300,"Dumas, TX","Dumas, TX",-101.9738,35.8656,4,2,0,0,0,0,0,0,0,0,0,0,,,63291.0055,58879.9,56310.66,97906.5,,,101696.000755,91074.0,102879.0,162249.5,,,0.10637497300000001,0.105447235,0.11641562050000001,0.1242,,,17865,20121,21904,21358,,,2256,1783,-546,,,11707,10038,8370,6499,,,-1669,-1668,-1871,,,79,97,314,751,,,10,217,437,,,255,206,1418,1016,,,-55,1212,-402,,,5693,9558,11542,12647,,,3865,1984,1105
42940,"Sevierville, TN","Sevierville, TN",-83.5618,35.8681,18,3,0,0,0,0,1,0,0,0,0,1,,,46023.06615,53077.48022,37522.8,50192.0,,,143998.4664,200552.0058,218358.0,225009.0,,,0.12223191833333333,0.161441102,0.162294693,0.1745,0,0,51044,71171,89889,98378,,,20126,18718,8489,0,0,50267,68698,82374,83800,,,18433,13676,1426,0,0,215,460,893,1397,,,235,433,503,0,0,193,465,1016,1531,,,271,551,513,0,0,236,884,4787,8612,0,,646,3903,3823
45140,"Tahlequah, OK","Tahlequah, OK",-94.969,35.9154,9,3,0,0,0,1,0,0,0,0,1,1,,,38226.80039,36636.0,31861.62,50890.0,,,102830.9991,111284.0,126630.0,161744.0,,,0.29817393566666667,0.31415184933333334,0.322142408,0.2892,0,0,34051,42522,46987,47079,,,8472,4465,92,0,0,21900,23483,23591,20235,,,1583,108,-3356,0,0,377,644,938,1175,,,245,294,237,0,0,66,184,325,495,,,109,141,170,0,0,470,1760,2952,3436,0,,1290,1192,484
14180,"Blytheville, AR","Blytheville, AR",-89.9184,35.9276,12,0,0,0,1,1,1,0,0,0,0,1,,,28350.06148,27167.4,39729.06,29683.0,,,78553.50245,71724.0,87696.0,80800.0,,,0.092522465,0.09432797033333333,0.07581314,0.1228,,,57525,51979,46480,40685,,,-5546,-5499,-5795,,,40304,33037,28106,22861,,,-7267,-4931,-5245,,,15972,17169,16095,14950,,,1197,-1074,-1145,,,333,271,272,294,,,-62,1,17,,,745,1169,1695,1771,,,424,526,76
18900,"Crossville, TN","Crossville, TN",-85.0269,35.9484,14,2,0,0,2,1,1,0,0,1,1,0,,,38326.68076,44968.540024999995,31091.13,70649.5,,,96021.000285,130117.99975,151956.0,299600.0,,,0.0749249115,0.1014911345,0.1447837015,0.1182,,,34735,46802,56053,61144,,,12067,9251,5091,,,34383,45602,53712,56313,,,11218,8110,2601,,,42,81,225,548,,,11,136,323,,,46,172,332,538,,,118,160,206,,,123,578,1307,1935,,,455,729,628
35460,"Newport, TN","Newport, TN",-83.1871,35.9673,9,1,0,0,0,0,0,0,0,0,0,0,,,41804.31932,48175.48,36514.8,47717.0,,,107371.0034,130204.0,127512.0,150414.0,,,0.110028293,0.100858369,0.113507038,0.1433,,,29141,33565,35662,35995,,,4424,2097,333,,,28278,32056,33598,32732,,,3777,1542,-866,,,612,738,876,957,,,126,126,81,,,28,83,164,247,,,54,81,83,,,144,354,628,954,,,210,274,325
21580,"Espa–ola, NM","Espanola, NM",-106.0806,35.9916,9,2,0,0,0,0,0,0,0,0,0,0,,,40890.716255,50278.183000000005,44871.75,42198.5,,,133926.8543,159702.02195000002,148428.0,234793.0,,,0.080215458,0.161205102,0.13211569099999998,0.1846,0,0,34365,41190,40246,40364,,,6825,-944,118,0,0,4376,5619,5148,5945,,,1244,-471,797,0,0,118,123,143,267,,,5,13,124,0,0,40,103,180,318,,,57,70,138,0,0,24955,30025,28703,27159,0,,5071,-1322,-1544
28620,"Kill Devil Hills, NC","Kill Devil Hills, NC",-75.676,36.0307,11,1,0,0,0,0,0,0,0,0,0,0,,,61243.02655,67419.22556,68119.38,77188.0,,,210097.6923,178105.8297,342216.0,328400.0,,,0.195719981,0.278113426,0.274515313,0.2305,,,22746,29968,33920,36915,,,7222,3952,2995,,,21625,28029,30061,31921,,,6403,2032,1860,,,809,873,1036,993,,,66,163,-43,,,75,170,309,462,,,78,139,153,,,199,666,2210,2554,,,468,1544,344
20540,"Dyersburg, TN","Dyersburg, TN",-89.3856,36.0345,8,3,0,0,1,2,2,0,0,0,0,0,,,48897.77245,46610.28,34157.34,55417.0,,,98706.96041,115756.0,94248.0,224657.0,,,0.127918178,0.14298681933333335,0.213484765,0.18483333333333332,,,34853,37279,38335,36801,,,2425,1056,-1534,,,30455,31603,31044,28272,,,1147,-559,-2772,,,4138,4904,5797,5967,,,766,893,170,,,58,151,236,293,,,91,81,57,,,137,434,1002,1303,,,257,568,301
37500,"Paragould, AR","Paragould, AR",-90.4973,36.0584,9,0,0,0,2,2,2,0,0,0,0,1,,,51383.71977,56216.48,47423.88,74614.0,,,102603.9995,117820.0,117936.0,180032.0,,,0.10504284900000001,0.12770933140000001,0.12169066340000001,0.1503,,,31804,37331,42090,45736,,,5527,4759,3646,,,31498,36145,40166,40509,,,4647,4021,343,,,20,83,386,1275,,,61,303,889,,,36,89,175,599,,,50,86,416,,,167,434,901,1596,,,267,467,695
35900,"North Wilkesboro, NC","North Wilkesboro, NC",-81.1473,36.1585,14,1,0,0,0,0,0,0,0,0,0,0,,,34294.30653,44682.16107,29017.8,48681.0,,,136120.1893,162540.0027,195930.0,239300.0,,,0.185038282,0.210616444,0.173913043,0.1884,,,59387,65624,69340,66025,,,6238,3716,-3315,,,56038,59970,61587,56354,,,3933,1617,-5233,,,2817,2864,3201,3277,,,47,337,76,,,97,263,389,443,,,141,126,54,,,363,2262,3772,4661,,,1900,1510,889
18260,"Cookeville, TN","Cookeville, TN",-85.5016,36.1628,26,6,0,0,0,0,0,0,0,0,0,1,,,49130.745885,53196.158875,29093.4,57773.5,,,136199.9998,168560.00199999998,184905.0,271850.0,,,0.24582609916666667,0.27987531333333332,0.27544446433333336,0.29095,,,78306,93417,106042,113982,,,15111,12625,7940,,,76391,88603,97771,98783,,,12211,9168,1012,,,910,1243,2040,3374,,,311,794,1334,,,476,779,1117,1709,,,287,328,592,,,406,2118,4224,6845,,,1712,2106,2621
24620,"Greeneville, TN","Greeneville, TN",-82.8319,36.1632,15,2,0,0,0,0,0,0,0,0,0,0,,52552.880085,58035.95509,54437.14,51915.149999999994,48098.0,,130023.4002,124396.00020000001,152908.0,167643.0,198000.0,,0.1849162505,0.2190697995,0.2511566735,0.278620741,0.2223,,54421,55854,62909,68831,70152,,1431,7056,5922,1321,,52713,54324,60310,64637,63143,,1610,5985,4327,-1494,,1229,1201,1393,1666,1912,,-36,172,273,246,,55,69,213,331,523,,8,121,117,192,,310,163,641,1690,2535,,-147,462,1049,845
37220,"Pahrump, NV","Pahrump, NV",-115.9839,36.2083,10,1,0,0,0,0,0,0,0,0,0,0,,,50095.23947,59386.72875,51706.62,94397.0,,,177411.5067,192136.7424,171108.0,430308.0,,,0.080108534,0.123956072,0.153253231,0.096300000000000011,9,13,17807,32516,43946,51591,4,6393,14709,11430,7645,9,11,15655,27538,34663,37314,3,5863,11883,7125,2651,0,0,277,465,1122,2011,,,189,657,889,0,0,148,480,1081,1872,,,332,601,791,0,0,1238,2715,5967,7927,0,,1477,3252,1960
34100,"Morristown, TN","Morristown, TN",-83.2949,36.2134,26,5,0,0,2,3,2,0,0,0,0,1,,,46968.57057,44738.92101,44013.06,36203.0,,,95566.99896,119712.0,123102.0,121100.0,,,0.112569006,0.1176729218,0.1433750704,0.13756000000000002,0,0,100591,123082,136608,142709,,,22489,13526,6101,0,0,96534,113751,121337,119920,,,17218,7586,-1417,0,0,3340,3782,4403,4448,,,420,621,45,0,0,174,602,975,1692,,,414,373,712,0,0,316,4112,8860,12648,0,,3798,4748,3788
14380,"Boone, NC","Boone, NC",-81.6746,36.2168,13,3,0,0,1,0,0,0,0,0,0,0,,,33625.62234,40420.13548,19928.16,35160.0,,,177967.9928,235124.0,328860.0,316900.0,,,0.38365323533333334,0.46472689,0.474547965,0.49379999999999996,,,36958,42701,51079,54084,,,5743,8378,3005,,,35731,40750,47268,44985,,,5019,6518,-2283,,,766,738,1025,2563,,,-44,284,1538,,,152,306,636,1372,,,154,330,731,,,248,622,1713,3525,,,373,1091,1812
25460,"Harrison, AR","Harrison, AR",-93.1077,36.2298,9,0,0,0,0,0,1,0,0,0,0,0,,,42049.47893,45165.47871,39179.7,42050.0,,,108279.0025,119024.0006,125496.0,156201.0,,,0.12647806533333333,0.15031566266666666,0.177469351,0.17716666666666667,,,35963,42556,45233,44597,,,6593,2677,-636,,,35467,41240,43033,40410,,,5773,1793,-2623,,,5,68,135,274,,,20,67,139,,,52,179,290,436,,,127,111,146,,,214,453,815,1055,,,239,362,240
28380,"Kennett, MO","Kennett, MO",-90.0551,36.2362,10,3,0,0,0,0,0,0,0,0,0,0,,,31933.67512,46059.88,36160.74,58334.0,,,88660.63423,109392.0,110628.0,106956.0,,,0.11590996133333334,0.12479394933333335,0.15021457100000002,0.16693333333333332,,,33112,33155,31953,28283,,,43,-1202,-3670,,,30155,28963,26498,21629,,,-1192,-2465,-4869,,,2624,2964,3347,3710,,,332,383,363,,,70,120,158,110,,,43,38,-48,,,169,824,1727,2042,,,655,903,315
21020,"Elizabeth City, NC","Elizabeth City, NC",-76.251,36.2946,13,4,0,0,3,3,3,0,0,0,0,1,,,35889.834875,39191.92,43485.119999999995,42627.0,,,99993.49966,107672.0,160146.0,141045.0,,,0.12812594875,0.1612500975,0.19556584425,0.19635000000000002,,,41744,46265,54114,53574,,,4520,7849,-540,,,26219,27678,31977,30911,,,1463,4299,-1066,,,14977,17324,19123,17965,,,2346,1799,-1158,,,196,420,684,793,,,224,264,109,,,274,497,1928,2546,,,224,1431,618
37540,"Paris, TN","Paris, TN",-88.3268,36.3023,9,3,0,0,1,1,2,0,0,0,0,0,,,39494.675644999996,47017.06,37076.13,61292.0,,,95567.000355,121862.0,99099.0,194247.0,,,0.0948841465,0.1324704005,0.151642566,0.15615,,,27876,31100,32330,32199,,,3224,1230,-131,,,24851,27583,28522,27250,,,2732,939,-1272,,,2811,2890,2873,2751,,,79,-17,-122,,,51,118,139,302,,,61,21,147,,,110,311,553,877,,,201,242,324
25780,"Henderson, NC","Henderson, NC",-78.3992,36.3296,10,3,0,0,2,1,1,0,0,1,0,1,,,38605.88993,36359.08,33173.28,38068.0,,,99198.9998,112832.0,113274.0,96600.0,,,0.13895129266666667,0.16320434233333334,0.164025498,0.13416666666666666,,,38892,42954,45422,42578,,,4062,2468,-2844,,,21019,19894,19101,16243,,,-1125,-793,-2858,,,17475,20736,22808,21753,,,3261,2072,-1055,,,58,210,268,402,,,132,58,134,,,271,1957,3051,3717,,,1686,1094,666
34260,"Mountain Home, AR","Mountain Home, AR",-92.3813,36.3353,9,0,0,0,1,1,0,0,0,0,1,0,,,45683.840209999995,50592.94,43233.119999999995,45687.5,,,125755.0516,146630.0,154161.0,160250.0,,,0.12633304174999999,0.14956767375,0.17837766924999998,0.209975,,,31186,38386,41513,41627,,,7200,3127,114,,,30827,37282,39837,38049,,,6455,2555,-1788,,,4,56,114,256,,,13,48,142,,,60,196,268,398,,,136,72,130,,,171,385,688,1058,,,214,303,370
32280,"Martin, TN","Martin, TN",-88.8503,36.3434,11,3,0,0,0,0,0,0,0,0,0,0,,,49488.26896,47250.11859,30343.32,36742.0,,,121217.9969,143103.9997,110880.0,140700.0,,,0.185320198,0.248180618,0.267700481,0.26480000000000004,,,31972,34895,35021,32902,,,2923,126,-2119,,,29301,31319,30696,27813,,,2020,-623,-2883,,,2213,2484,2938,3042,,,270,454,104,,,275,510,435,299,,,228,-75,-136,,,128,402,700,905,,,274,298,205
46460,"Union City, TN","Union City, TN",-89.0573,36.4242,10,3,0,0,0,0,1,0,0,0,0,0,,,49420.17079,54264.28,38384.64,47659.0,,,97382.99723,114724.0,109116.0,110904.0,,,0.10539669833333333,0.132700351,0.147692525,0.15403333333333333,,,31715,32450,31807,30787,,,733,-643,-1020,,,28240,28335,26988,24736,,,94,-1347,-2252,,,3238,3263,3561,3635,,,25,298,74,,,47,82,101,156,,,35,19,55,,,138,616,999,1574,,,477,383,575
49260,"Woodward, OK","Woodward, OK",-99.3904,36.4334,7,3,0,0,2,1,1,0,0,0,0,0,,,47016.23975,54503.36,53865.0,60650.0,,,82173.99955,91332.0,113022.0,144067.0,,,0.12473390766666667,0.13758623566666667,0.16178044633333333,0.18853333333333333,,,23473,22561,24232,24219,,,-912,1671,-13,,,22035,20556,20391,18574,,,-1479,-165,-1817,,,134,227,377,544,,,86,150,167,,,79,118,174,222,,,39,56,40,,,713,1002,2379,3346,,,289,1377,967
40260,"Roanoke Rapids, NC","Roanoke Rapids, NC",-77.6541,36.4615,17,3,0,0,0,0,0,0,0,0,0,1,,,52372.75907,47595.84,43724.52,50902.0,,,105771.6504,114896.0,130032.0,122900.0,,,0.12350377800000001,0.15102884333333333,0.17866293466666666,0.21016666666666667,,,76314,79456,76790,66139,,,3142,-2666,-10651,,,34287,32872,30165,25905,,,-1415,-2707,-4260,,,39745,43415,42370,35537,,,3670,-1045,-6833,,,154,383,468,486,,,201,85,18,,,353,740,1457,1807,,,387,717,350
34340,"Mount Airy, NC","Mount Airy, NC",-80.607,36.4993,22,3,0,0,1,1,1,0,0,0,0,1,,,57020.12873,57508.19986,31786.02,45398.0,,,137107.9965,173548.0038,170352.0,143016.0,,,0.16828286866666667,0.22707160033333335,0.26743089933333331,0.27236666666666665,,,61690,71203,73673,71320,,,9510,2470,-2353,,,58146,62651,62611,57733,,,4505,-40,-4878,,,2766,3030,3002,3027,,,267,-28,25,,,84,480,443,528,,,307,-37,85,,,601,4619,7155,8495,,,4020,2536,1340
33180,"Middlesborough, KY","Middlesborough, KY",-83.7193,36.6095,9,3,0,0,0,0,1,0,0,0,0,1,,,30964.78782,33503.94908,28023.66,36348.0,,,90345.99977,89440.0,92358.0,71200.0,,,0.117542887,0.130000753,0.104396408,0.13583333333333333,,,31506,30060,28691,24098,,,-1447,-1369,-4593,,,30506,28740,27297,22312,,,-1765,-1443,-4985,,,804,776,790,796,,,-32,14,2,,,83,126,109,152,,,34,-17,42,,,77,194,198,244,,,117,4,46
34660,"Murray, KY","Murray, KY",-88.3148,36.6103,9,5,0,0,0,1,0,0,0,0,1,0,,,32622.17079,40194.68,34342.56,36464.0,,,114862.0007,136395.9953,158886.0,162627.0,,,0.2504925672,0.32442219440000003,0.30867165679999997,0.34568000000000004,,,30735,34177,37191,37098,,,3442,3014,-93,,,29445,31688,33672,32230,,,2243,1984,-1442,,,958,1288,1619,1813,,,330,331,194,,,133,519,760,620,,,386,241,-140,,,160,473,890,1353,,,313,417,463
14700,"Branson, MO","Branson, MO",-93.2185,36.6437,10,2,0,0,0,0,0,0,0,0,0,0,,,52624.050950000004,55662.640275,52037.369999999995,101676.5,,,149133.9719,171484.00165,212940.0,369429.5,,,0.215593163,0.190648378,0.213006931,0.23345,,0,25560,39703,51675,56065,,,14141,11972,4390,,0,25119,37650,47083,46467,,,12532,9433,-616,,0,16,166,622,1277,,,131,456,655,,0,82,246,555,1178,,,165,309,623,,0,193,962,2494,4329,,,767,1532,1835
25100,"Guymon, OK","Guymon, OK",-101.481,36.6822,5,2,0,0,1,0,0,0,0,0,0,0,,,56725.030060000005,60411.56,59894.729999999996,76980.5,,,106576.50016,114466.0,113715.0,167427.0,,,0.1522030775,0.16979793799999998,0.183318726,0.17585,,,16419,20107,20640,21384,,,3688,533,744,,,14511,13420,10889,8263,,,-1091,-2531,-2626,,,69,139,360,1120,,,66,221,760,,,34,144,388,512,,,48,244,124,,,1634,6003,8659,10823,,,4369,2656,2164
22140,"Farmington, NM","Farmington, NM",-108.2187,36.7281,33,11,0,0,1,1,2,0,0,0,0,1,67025.46208,70534.818024999986,56702.65586,65741.84,61923.96,52070.0,108614.54195,187314.0475,145691.572,132096.0,205002.0,206150.0,0.101123044,0.1484084459,0.17726983081818182,0.18400803418181819,0.18023824018181819,0.1906,52517,81434,91606,113802,130044,121646,28916,10172,22195,16242,-8398,33247,44465,45811,52922,55254,43578,11218,1347,7112,2332,-11676,299,327,401,669,1060,1197,-11,74,271,391,137,18488,152,185,470,741,1315,-18331,23,275,264,571,309,9603,12009,17057,24776,23622,9294,2406,5047,7719,-1154
48460,"West Plains, MO","West Plains, MO",-91.8526,36.7281,8,2,0,0,1,1,1,0,0,0,0,0,,,35926.636725000004,43038.7,38682.630000000005,66844.0,,,87663.34287,116530.0,117243.0,202392.0,,,0.0959321295,0.126620265,0.1545056305,0.1768,,,31447,37238,40400,39750,,,5792,3162,-650,,,30983,35623,38499,35972,,,4641,2876,-2527,,,62,145,232,381,,,83,87,149,,,75,217,323,379,,,142,106,56,,,161,450,697,896,,,289,247,199
32460,"Mayfield, KY","Mayfield, KY",-88.6378,36.7417,9,3,0,0,1,1,2,0,0,0,0,1,,,38946.39016,43770.56,35742.42,62074.0,,,88302.01573,106296.0,97020.0,145900.0,,,0.10666465833333333,0.142021795,0.152579813,0.15356666666666668,,,33550,37028,37121,36649,,,3478,93,-472,,,31859,33971,32608,30527,,,2112,-1363,-2081,,,1518,1769,1975,2100,,,251,206,125,,,44,112,180,275,,,63,68,95,,,93,888,2099,2773,,,760,1211,674
38740,"Poplar Bluff, MO","Poplar Bluff, MO",-90.3929,36.7598,14,5,0,0,2,3,2,0,0,0,0,1,,,31012.73991,36830.36,30022.02,42848.0,,,69461.9998,77572.0,98154.0,85400.0,,,0.0863469888,0.0870965386,0.10791922000000001,0.13476,,,51068,54376,56894,52809,,,3308,2518,-4085,,,48479,50454,52067,45631,,,1975,1613,-6436,,,1977,2268,2691,3384,,,286,423,693,,,136,272,460,511,,,126,188,51,,,295,544,808,1028,,,249,264,220
33060,"Miami, OK","Miami, OK",-94.8772,36.8745,9,4,0,0,1,2,2,0,0,0,0,0,,,39262.76823,42374.78,41436.36,39011.5,,,63206.079965,76970.0,84042.0,79971.5,,,0.1145921765,0.133278208,0.1280640865,0.136525,,,30561,33194,31848,30269,,,2633,-1346,-1579,,,24378,24193,21454,18844,,,-185,-2739,-2610,,,188,256,359,572,,,51,103,213,,,97,193,558,508,,,96,365,-50,,,375,1061,1499,1708,,,686,438,209
43460,"Sikeston, MO","Sikeston, MO",-89.5879,36.8767,10,4,0,0,1,0,1,0,0,1,0,1,,,49281.699160000004,53375.039999999994,43506.54,56180.0,,,100082.879795,110079.9991,125307.0,163049.0,,,0.13311835125,0.14046506825,0.19884631025,0.17615,,,39363,40409,39191,38062,,,1046,-1218,-1129,,,35527,35212,33257,30598,,,-315,-1955,-2659,,,3484,4313,4737,5030,,,818,424,293,,,62,127,195,219,,,62,68,24,,,206,448,705,935,,,242,257,230
14540,"Bowling Green, KY","Bowling Green, KY",-86.4808,36.9685,39,13,0,0,4,4,4,0,0,0,1,0,,,42850.78932,45910.24126,38184.3,44797.0,,,124169.0015,169076.0,168336.0,186900.0,,,0.24322841707692308,0.27627917523076923,0.29613629776923078,0.31426153846153848,,,112904,134976,158599,179631,,,22073,23623,21032,,,104956,120761,135925,139579,,,15804,15164,3654,,,6613,8661,11856,15913,,,2033,3195,4010,,,646,1666,3776,9032,,,973,2110,5249,,,516,2813,5893,10763,,,2276,3080,4866
23980,"Glasgow, KY","Glasgow, KY",-85.9119,36.9959,13,3,0,0,0,0,1,0,0,0,0,1,,,40274.77625,46763.36,34245.54,83967.0,,,94212.7054,128656.0,118818.0,260680.0,,,0.09908884133333333,0.123169099,0.14172821833333332,0.14206666666666667,,,42964,48070,52272,54771,,,5106,4202,2499,,,40815,45381,48327,48424,,,4566,2946,97,,,1901,1840,2118,2434,,,-61,278,316,,,68,201,258,403,,,121,57,145,,,121,408,1225,2119,,,287,817,894
17700,"Coffeyville, KS","Coffeyville, KS",-95.6264,37.0379,13,5,0,0,2,3,3,0,0,0,0,0,,,33400.78045,36517.32,40457.34,29159.0,,,54252.99839,59512.0,62118.0,39307.0,,,0.105211146,0.119864785,0.10872907679999999,0.13857999999999998,,,38816,36252,35471,31486,,,-2564,-781,-3985,,,34614,30615,28712,23571,,,-3999,-1903,-5141,,,2400,2384,2459,2145,,,-29,75,-314,,,149,222,316,327,,,70,94,11,,,751,1118,1844,2414,,,367,726,570
30580,"Liberal, KS","Liberal, KS",-100.9204,37.0438,5,4,0,0,1,1,2,0,0,0,0,0,,,58555.785045,60990.340000000004,55087.83,55409.0,,,99993.50008,103974.0,99540.0,118454.0,,,0.118898897,0.1397578605,0.126699167,0.1187,,,18743,22510,22952,21964,,,3767,442,-988,,,13415,11126,8261,5928,,,-2289,-2865,-2333,,,1084,892,810,738,,,-192,-82,-72,,,441,708,675,587,,,267,-33,-88,,,3660,9486,12990,14406,,,5826,3504,1416
43700,"Somerset, KY","Somerset, KY",-84.6041,37.092,14,2,0,0,1,1,1,0,0,0,0,0,,,38422.226695000005,38866.31007,35346.149999999994,40920.5,,,89560.966395,100081.237055,117621.0,123000.0,,,0.1520366575,0.1380374195,0.16610442949999998,0.12835000000000002,,,49489,56217,63063,65034,,,6726,6846,1971,,,48491,54457,59943,59600,,,5967,5486,-343,,,596,698,910,1204,,,98,212,294,,,85,235,398,570,,,150,163,172,,,205,453,1318,1877,,,249,865,559
41100,"St. George, UT","St. George, UT",-113.5684,37.0965,21,10,0,0,0,4,5,0,0,0,0,1,,,52324.874970000004,61319.42237,56098.979999999996,102618.0,,,167511.0593,224265.60080000001,237951.0,529731.0,,,0.1931309742,0.2104035113,0.2348909742,0.27416,,,48561,90353,138115,180242,,,41794,47762,42127,,,46667,82292,118282,147440,,,35626,35990,29158,,,63,348,1114,1868,,,180,766,754,,,275,1142,3007,5631,,,866,1865,2624,,,864,4728,13486,20472,,,3862,8758,6986
30940,"London, KY","London, KY",-84.0833,37.1289,35,4,0,0,0,0,0,0,0,0,0,0,,,43195.93258,47705.06,39904.83,47992.0,,,103830.07029999999,114679.9137,118440.0,154403.5,,,0.13135983075,0.1714323585,0.163259797,0.18385,,,128184,144931,148099,149855,,,16746,3168,1756,,,126248,140119,142247,139768,,,13873,2128,-2479,,,1081,2074,2289,3045,,,911,215,756,,,183,490,696,997,,,269,204,298,,,382,1053,1699,2398,,,671,646,699
13980,"Blacksburg-Christiansburg, VA","Blacksburg, VA",-80.4139,37.2296,33,14,0,0,1,1,1,0,0,0,0,0,,,49243.093825,52713.716815,49309.47,77505.5,,,174676.49635,191483.88254999998,278523.0,394201.0,,,0.39050289691666668,0.4444742985,0.49463647125,0.54738333333333333,10295,35264,140757,151319,162958,166385,8292,4729,10562,11639,3357,9451,33097,130217,136960,143718,135319,7719,4380,6742,6758,-8457,823,1843,6026,7017,8077,10338,379,147,990,1060,2252,8,65,3159,4241,6571,10384,37,2,1081,2330,3812,0,182,1180,1945,3562,6364,117,-28,767,1617,2800
